recipe_name,aggregateRating,flavors,willMakeAgainPct,reviewsCount,url
Cranberry-Orange Cheesecake with Chocolate Crust,3.8,['chocolate' 'cranberry' 'orange' 'vanilla'],96,93,/recipes/food/views/cranberry-orange-cheesecake-with-chocolate-crust-107513
Chocolate-Cognac Cream,3.0,['brandy' 'cocoa'],100,1,/recipes/food/views/chocolate-cognac-cream-104082
Snowballs,3.23,['chocolate' 'coconut'],85,12,/recipes/food/views/snowballs-107453
Parisienne Apples with Calvados Butter,0.0,['apple'],0,0,/recipes/food/views/parisienne-apples-with-calvados-butter-103980
Prosecco and Summer Fruit Terrine,3.47,['grape' 'lemon'],95,63,/recipes/food/views/prosecco-and-summer-fruit-terrine-106871
Pear Crisps with Dried Sour Cherries,3.5,['almond' 'cherry' 'cinnamon' 'nutmeg' 'pear'],83,6,/recipes/food/views/pear-crisps-with-dried-sour-cherries-105882
Fresh Summer Fruit in Ginger-Wine Syrup,3.14,['fig' 'ginger' 'peach' 'raspberry'],67,6,/recipes/food/views/fresh-summer-fruit-in-ginger-wine-syrup-105371
Warm Peach Shortcakes with Bourbon-Brown Sugar Cream,3.37,['peach' 'pecan' 'strawberry'],89,34,/recipes/food/views/warm-peach-shortcakes-with-bourbon-brown-sugar-cream-106859
Apricot Crostata,3.27,['almond' 'apricot' 'lemon' 'vanilla'],83,12,/recipes/food/views/apricot-crostata-107825
Giant Coconut Layer Cake,3.47,['coconut' 'vanilla'],84,91,/recipes/food/views/giant-coconut-layer-cake-105698
Pumpkin-Apple Streusel Cake,3.19,['apple' 'cinnamon' 'pumpkin' 'vanilla'],82,177,/recipes/food/views/pumpkin-apple-streusel-cake-105699
Apricot Raspberry Pie,3.5,['apricot' 'raspberry'],92,26,/recipes/food/views/apricot-raspberry-pie-106598
Pears Poached in Earl Grey Tea with Dried Fruit,3.2,['apricot' 'clove' 'earl_grey' 'pear'],93,16,/recipes/food/views/pears-poached-in-earl-grey-tea-with-dried-fruit-109088
Apricots in Caramel Cognac Sauce,3.58,['apricot' 'brandy' 'lemon' 'vanilla'],77,15,/recipes/food/views/apricots-in-caramel-cognac-sauce-108186
Lemon-Ginger Pound Cake,3.08,['ginger' 'lemon' 'vanilla'],82,89,/recipes/food/views/lemon-ginger-pound-cake-104905
Lemon Mousse Napoleons,3.47,['cardamom' 'lemon' 'pistachio'],86,15,/recipes/food/views/lemon-mousse-napoleons-104907
Broiled Plums with Maple Syrup and Cinnamon Toasts,0.0,['cinnamon' 'maple' 'plum'],0,0,/recipes/food/views/broiled-plums-with-maple-syrup-and-cinnamon-toasts-106766
Pinwheel Peach Cobbler,3.49,['cinnamon' 'ginger' 'lemon' 'peach' 'vanilla'],88,49,/recipes/food/views/pinwheel-peach-cobbler-106980
Mocha Cake with Malted Semifreddo,3.22,['chocolate' 'cocoa' 'vanilla'],67,9,/recipes/food/views/mocha-cake-with-malted-semifreddo-106919
Hazelnut Pastry Dough,0.0,['hazelnut' 'vanilla'],0,0,/recipes/food/views/hazelnut-pastry-dough-14910
Chocolate-Chunk Soufflé Cakes,3.69,['chocolate'],100,16,/recipes/food/views/chocolate-chunk-souffle-cakes-104843
Dark Chocolate Cookies,3.17,['cocoa' 'vanilla'],85,62,/recipes/food/views/dark-chocolate-cookies-107765
Sweet and Spirited Angel Food Cake,3.5,['grape' 'orange' 'pineapple' 'strawberry'],100,5,/recipes/food/views/sweet-and-spirited-angel-food-cake-5449
Spiced Strawberry Sorbet,3.39,['almond' 'strawberry'],93,15,/recipes/food/views/spiced-strawberry-sorbet-12454
Chilled Lime-Coconut Pie with Macadamia-Coconut Crust,3.4,['coconut' 'lime' 'vanilla'],86,99,/recipes/food/views/chilled-lime-coconut-pie-with-macadamia-coconut-crust-101823
Walnut Cake with Sauteed Pears and Cinnamon Cream,3.0,['cinnamon' 'lemon' 'nutmeg' 'pear' 'vanilla' 'walnut'],100,3,/recipes/food/views/walnut-cake-with-sauteed-pears-and-cinnamon-cream-15845
Cheesecake Mousse with Rum-Poached Plums,3.5,['plum' 'rum' 'vanilla'],100,5,/recipes/food/views/cheesecake-mousse-with-rum-poached-plums-101784
Ginger Cake with Crystallized Ginger Frosting,3.33,['cinnamon' 'clove' 'cranberry' 'ginger' 'orange'],80,13,/recipes/food/views/ginger-cake-with-crystallized-ginger-frosting-104515
Tropical Fruit Champagne Granita,4.0,['champagne' 'pineapple'],100,1,/recipes/food/views/tropical-fruit-champagne-granita-12202
Chocolate Raspberry Ganache Cake,3.18,['chocolate' 'cocoa' 'raspberry'],79,42,/recipes/food/views/chocolate-raspberry-ganache-cake-14011
Chocolate Hazelnut Pound Cake with Chocolate Glaze,3.06,['chocolate' 'hazelnut'],73,15,/recipes/food/views/chocolate-hazelnut-pound-cake-with-chocolate-glaze-14008
Banana Cake with Sour Cream Frosting,3.33,['banana' 'lemon'],88,64,/recipes/food/views/banana-cake-with-sour-cream-frosting-5121
Mocha Pecan Pie with Coffee Whipped Cream,3.6,['cocoa' 'coffee' 'orange' 'pecan' 'vanilla'],93,43,/recipes/food/views/mocha-pecan-pie-with-coffee-whipped-cream-2617
Poppy Seed Squares,2.83,['lemon' 'vanilla'],60,4,/recipes/food/views/poppy-seed-squares-949
Lorrie's Mother's Fruitcake,3.9,['date' 'lemon' 'pecan' 'raisin' 'vanilla' 'walnut'],100,9,/recipes/food/views/lorries-mothers-fruitcake-2601
Peaches in Spiced Red Wine,3.0,['cardamom' 'peach'],100,3,/recipes/food/views/peaches-in-spiced-red-wine-2364
Pear and Walnut Tarte Tatin,3.43,['lemon' 'pear' 'rum' 'walnut'],74,19,/recipes/food/views/pear-and-walnut-tarte-tatin-15719
Fig and Raspberry Galette,2.8,['fig' 'raspberry'],80,5,/recipes/food/views/fig-and-raspberry-galette-15605
Chocolate Pecan Bars,3.07,['chocolate' 'pecan' 'vanilla'],67,12,/recipes/food/views/chocolate-pecan-bars-10402
Meringue-Crusted Chocolate Cake,2.8,['chocolate' 'cocoa'],68,17,/recipes/food/views/meringue-crusted-chocolate-cake-5106
French Apple-Almond Tart,3.69,['almond' 'apple' 'apricot' 'brandy' 'vanilla'],95,114,/recipes/food/views/french-apple-almond-tart-4665
Plum-Almond Tart,3.71,['almond' 'brandy' 'plum' 'vanilla'],100,13,/recipes/food/views/plum-almond-tart-15566
Cherry Almond Cake,2.5700000000000003,['almond' 'cherry' 'vanilla'],83,6,/recipes/food/views/cherry-almond-cake-12287
Strawberry Fool Tartlets,2.2,['lemon' 'strawberry'],50,4,/recipes/food/views/strawberry-fool-tartlets-1290
Lemon Tart with Frozen Lime Cream,3.3,['lemon' 'lime'],75,7,/recipes/food/views/lemon-tart-with-frozen-lime-cream-5327
Warm Lemon Pudding Cakes with Marbled Raspberry Cream,3.5,['lemon' 'raspberry'],91,35,/recipes/food/views/warm-lemon-pudding-cakes-with-marbled-raspberry-cream-5184
Cherry Cheesecake with Chocolate Almond Crust,3.67,['almond' 'cherry' 'chocolate' 'lemon' 'vanilla'],95,19,/recipes/food/views/cherry-cheesecake-with-chocolate-almond-crust-14135
Strawberry Soufflé with Sliced Strawberries,3.34,['orange' 'strawberry'],86,22,/recipes/food/views/strawberry-souffle-with-sliced-strawberries-5247
Biscotti Parfaits,3.67,['almond' 'anise' 'vanilla'],100,6,/recipes/food/views/biscotti-parfaits-1216
Raspberry Summer Pudding,3.4,['raspberry'],100,4,/recipes/food/views/raspberry-summer-pudding-12165
Old-Fashioned Stollen with Almonds,3.29,['almond' 'cardamom' 'raisin' 'vanilla'],87,18,/recipes/food/views/old-fashioned-stollen-with-almonds-2568
Chocolate Date-Nut Baklava,3.58,['allspice' 'chocolate' 'cinnamon' 'clove' 'date' 'ginger' 'walnut'],100,11,/recipes/food/views/chocolate-date-nut-baklava-1154
The Ultimate Valentine Cake,3.48,['chocolate' 'raspberry' 'strawberry' 'vanilla'],86,24,/recipes/food/views/the-ultimate-valentine-cake-1161
Cranberry Winter Pudding,3.6,['apricot' 'cinnamon' 'cranberry' 'lemon' 'raisin' 'vanilla'],100,3,/recipes/food/views/cranberry-winter-pudding-10825
Lime Curd and Toasted Almond Tart with Fruit Compote,3.5700000000000003,"['almond' 'apricot' 'cherry' 'lime' 'mango' 'pineapple' 'raspberry'
 'vanilla']",86,7,/recipes/food/views/lime-curd-and-toasted-almond-tart-with-fruit-compote-12000
Poppy-Seed Cheese Crepes with Apricot Sauce,2.86,['apricot' 'lemon' 'vanilla'],100,7,/recipes/food/views/poppy-seed-cheese-crepes-with-apricot-sauce-11765
Butter Tartlets,0.0,['cinnamon' 'nutmeg' 'raisin' 'vanilla'],0,0,/recipes/food/views/butter-tartlets-2526
Brownie and Ice Cream Sandwiches with Chocolate Sauce,2.5,['chocolate' 'expresso' 'hazelnut' 'vanilla'],75,4,/recipes/food/views/brownie-and-ice-cream-sandwiches-with-chocolate-sauce-764
Fragole con Vino,3.0,['strawberry'],100,1,/recipes/food/views/fragole-con-vino-13803
Apple and Blackberry Meringue Souffles,1.67,['apple' 'blackberry' 'brandy' 'cinnamon'],33,3,/recipes/food/views/apple-and-blackberry-meringue-souffles-13265
Dark Chocolate Brown Sugar Pound Cake with Chocolate Glaze,3.19,['chocolate' 'cocoa' 'strawberry' 'vanilla'],79,38,/recipes/food/views/dark-chocolate-brown-sugar-pound-cake-with-chocolate-glaze-15005
German Chocolate Cake Squares,3.64,['almond' 'chocolate' 'coconut' 'pecan' 'vanilla'],94,94,/recipes/food/views/german-chocolate-cake-squares-4362
Crystallized-Ginger Spice Bars,3.5,['cinnamon' 'clove' 'ginger' 'orange'],100,8,/recipes/food/views/crystallized-ginger-spice-bars-13261
Pear-Caramel Ice Cream Sundaes,1.0,['brandy' 'pear'],0,1,/recipes/food/views/pear-caramel-ice-cream-sundaes-566
Tutti-Frutti Cookies,3.0,['apricot' 'coconut' 'cranberry'],75,8,/recipes/food/views/tutti-frutti-cookies-13263
Pavlova Pyatt,3.44,['strawberry' 'vanilla'],89,42,/recipes/food/views/pavlova-pyatt-15041
White Chocolate Mousse and Berry Tart,3.8,['chocolate' 'raspberry' 'strawberry'],100,14,/recipes/food/views/white-chocolate-mousse-and-berry-tart-1988
Spiced Pear and Raisin Pie,3.0,['cinnamon' 'ginger' 'lemon' 'nutmeg' 'pear' 'raisin'],100,1,/recipes/food/views/spiced-pear-and-raisin-pie-4358
Valrhona Chocolate Cherry Cake,3.2,['brandy' 'cherry' 'chocolate' 'cocoa'],77,13,/recipes/food/views/valrhona-chocolate-cherry-cake-14304
Chocolate Chip-Macadamia Nut Bars with Shortbread Crust,3.0,['chocolate' 'vanilla'],78,8,/recipes/food/views/chocolate-chip-macadamia-nut-bars-with-shortbread-crust-4466
Chocolate Marshmallow Frosting,3.08,['cocoa' 'marshmallow' 'vanilla'],85,13,/recipes/food/views/chocolate-marshmallow-frosting-102835
Blueberry and Nectarine Buckle,3.72,['blueberry' 'cinnamon' 'nutmeg' 'vanilla'],91,37,/recipes/food/views/blueberry-and-nectarine-buckle-12352
Orange Cake,3.25,['orange'],90,44,/recipes/food/views/orange-cake-109042
Caramel Nut Tart,3.45,['chocolate' 'ginger' 'honey' 'nutmeg' 'pecan' 'walnut'],100,23,/recipes/food/views/caramel-nut-tart-15701
Vanilla Sugar,1.0,['vanilla'],0,1,/recipes/food/views/vanilla-sugar-103514
Vanilla Sugar,0.0,['vanilla'],0,0,/recipes/food/views/vanilla-sugar-357809
Vanilla Sugar,3.0,['vanilla'],100,1,/recipes/food/views/vanilla-sugar-238255
Vanilla Sugar,0.0,['vanilla'],100,2,/recipes/food/views/vanilla-sugar-103862
Vanilla Sugar,0.0,['vanilla'],0,0,/recipes/food/views/vanilla-sugar-2096
Hazelnut-Topped Apricot Bar Cookies,2.71,['apricot' 'cinnamon' 'hazelnut' 'vanilla'],75,8,/recipes/food/views/hazelnut-topped-apricot-bar-cookies-5107
Frozen Lemon Mousses with Strawberry Mint Sauce,3.0,['lemon' 'mint' 'vanilla'],80,9,/recipes/food/views/frozen-lemon-mousses-with-strawberry-mint-sauce-14062
Lemon Pudding Cookies,2.75,['lemon'],83,8,/recipes/food/views/lemon-pudding-cookies-2511
Old-Fashioned Pecan Pie,3.8,['pecan' 'vanilla'],92,89,/recipes/food/views/old-fashioned-pecan-pie-356072
Old-Fashioned Pecan Pie,3.41,['pecan' 'vanilla'],88,97,/recipes/food/views/old-fashioned-pecan-pie-4435
Lemon Meringue Buttercream,3.72,['lemon'],82,16,/recipes/food/views/lemon-meringue-buttercream-15370
Frozen Brandy Mousse with Chocolate Sauce,3.5,['brandy' 'chocolate' 'nutmeg' 'vanilla'],100,2,/recipes/food/views/frozen-brandy-mousse-with-chocolate-sauce-4609
Caramel-Orange Bûche de Noël,3.45,['almond' 'chocolate' 'cranberry' 'orange' 'vanilla'],90,11,/recipes/food/views/caramel-orange-buche-de-noel-1089
Almond Praline Ice-Cream Cake,3.82,['almond' 'vanilla'],100,8,/recipes/food/views/almond-praline-ice-cream-cake-14027
Apple Cider Indian Pudding,3.0,['apple' 'cinnamon' 'raisin' 'vanilla'],75,8,/recipes/food/views/apple-cider-indian-pudding-10713
Lemon-Lattice White Chocolate Cake,3.5700000000000003,['chocolate' 'lemon' 'vanilla'],76,45,/recipes/food/views/lemon-lattice-white-chocolate-cake-1157
French Apple Cake,3.48,['apple' 'brandy' 'cinnamon' 'vanilla'],89,111,/recipes/food/views/french-apple-cake-2504
Prune Sherry Ice Cream with Burnt Sugar Sauce,4.0,['almond'],100,1,/recipes/food/views/prune-sherry-ice-cream-with-burnt-sugar-sauce-10710
Minted Lemon Granita,3.0,['lemon' 'mint'],100,1,/recipes/food/views/minted-lemon-granita-12340
Chocolate Raspberry Sauce,3.8,['chocolate' 'raspberry'],100,5,/recipes/food/views/chocolate-raspberry-sauce-12119
Mint Julep Sorbet,3.2,['mint'],100,6,/recipes/food/views/mint-julep-sorbet-2465
Chocolate Coconut Rum Cake,2.75,['chocolate' 'coconut' 'rum'],69,14,/recipes/food/views/chocolate-coconut-rum-cake-10534
Blueberry Lemon Pound Cake,3.28,['blueberry' 'lemon' 'vanilla'],80,55,/recipes/food/views/blueberry-lemon-pound-cake-10533
Piña Colada Pie,3.67,['coconut' 'mint' 'pineapple' 'rum' 'vanilla'],89,9,/recipes/food/views/pina-colada-pie-2401
Cantaloupe Sherbet,3.5,['lemon'],100,2,/recipes/food/views/cantaloupe-sherbet-12108
White and Milk Chocolate Mousse Cake,2.95,['chocolate' 'cocoa' 'orange'],80,15,/recipes/food/views/white-and-milk-chocolate-mousse-cake-4804
Almond Spice Cookies,3.32,['almond' 'cinnamon' 'clove' 'lemon'],94,14,/recipes/food/views/almond-spice-cookies-108913
Almond Spice Cookies,1.6,['almond' 'cinnamon' 'clove' 'lemon'],25,5,/recipes/food/views/almond-spice-cookies-13600
Lemon Almond Spongecake,0.0,['almond' 'lemon' 'vanilla'],0,0,/recipes/food/views/lemon-almond-spongecake-10400
Minted Lemongrass Sorbet,3.25,['lemongrass' 'mint'],83,6,/recipes/food/views/minted-lemongrass-sorbet-10495
Honeydew in Rosemary Syrup,2.67,['orange' 'rosemary'],67,3,/recipes/food/views/honeydew-in-rosemary-syrup-12106
Iced Cappuccino Cream Cake,3.8,['almond' 'chocolate' 'cinnamon' 'coffee' 'vanilla'],100,4,/recipes/food/views/iced-cappuccino-cream-cake-10401
Baked Apples with Dried Cherries and Maple Caramel Sauce,3.4,['apple' 'brandy' 'cherry' 'maple' 'vanilla'],100,5,/recipes/food/views/baked-apples-with-dried-cherries-and-maple-caramel-sauce-2628
Kumquat Compote with Sauternes and Ginger,4.0,['clove' 'ginger' 'vanilla'],100,2,/recipes/food/views/kumquat-compote-with-sauternes-and-ginger-2667
Gingerbread with Vanilla Ice Cream and Exotic Caramel Sauce,3.38,['caramel' 'cinnamon' 'ginger' 'vanilla'],88,8,/recipes/food/views/gingerbread-with-vanilla-ice-cream-and-exotic-caramel-sauce-5162
Age of Lincoln Almond-Streusel Bundt Cake with Coffee Glaze,2.86,['almond' 'cinnamon' 'coffee' 'oat'],71,15,/recipes/food/views/age-of-lincoln-almond-streusel-bundt-cake-with-coffee-glaze-2630
"Red, White, and Blue Cheesecake with Chocolate Cookie Crust",3.67,['blueberry' 'chocolate' 'lemon' 'orange' 'raspberry' 'vanilla'],93,42,/recipes/food/views/red-white-and-blue-cheesecake-with-chocolate-cookie-crust-12282
Lemon Buttermilk Chess Tartlets,2.67,['lemon'],67,2,/recipes/food/views/lemon-buttermilk-chess-tartlets-13354
Candied Holiday Fruitcake,3.71,['cherry' 'lemon' 'orange' 'pecan' 'pineapple' 'vanilla'],100,6,/recipes/food/views/candied-holiday-fruitcake-2719
Apple and Raisin Crisp,3.54,['apple' 'cinnamon' 'lemon' 'oat' 'raisin' 'vanilla' 'walnut'],90,29,/recipes/food/views/apple-and-raisin-crisp-2703
Swedish Ginger Thins,3.33,['almond' 'cinnamon' 'clove' 'ginger'],92,12,/recipes/food/views/swedish-ginger-thins-15803
Chocolate-Mint Tart,3.5,['chocolate' 'vanilla'],75,4,/recipes/food/views/chocolate-mint-tart-1289
Summer Fruit Terrine,3.5,['blueberry' 'grape' 'lemon' 'mint' 'peach' 'raspberry' 'strawberry'],75,4,/recipes/food/views/summer-fruit-terrine-12344
Mandarin Chocolate Cake,2.86,['almond' 'chocolate' 'ginger' 'orange'],60,5,/recipes/food/views/mandarin-chocolate-cake-1105
Raspberry and Marsala Trifle,3.72,['raspberry'],100,29,/recipes/food/views/raspberry-and-marsala-trifle-948
Hazelnut Praline Cheesecake,3.9,['hazelnut' 'vanilla'],88,12,/recipes/food/views/hazelnut-praline-cheesecake-4956
Coconut Spice Cake,3.17,['cinnamon' 'coconut' 'ginger' 'mango' 'orange' 'vanilla'],100,6,/recipes/food/views/coconut-spice-cake-2376
Rustic Pear and Apple Tart,3.23,['almond' 'apple' 'brandy' 'lemon' 'pear'],88,25,/recipes/food/views/rustic-pear-and-apple-tart-2491
Cornmeal Cake with Sweet Rosemary Syrup and Blackberries,3.44,['blackberry' 'rosemary'],87,31,/recipes/food/views/cornmeal-cake-with-sweet-rosemary-syrup-and-blackberries-10493
Apricot Ginger Biscotti,3.05,['apricot' 'ginger' 'vanilla'],74,19,/recipes/food/views/apricot-ginger-biscotti-12185
Old-Fashioned Hot Fudge Sauce,3.29,['chocolate' 'vanilla'],80,11,/recipes/food/views/old-fashioned-hot-fudge-sauce-12120
Three-Apple Applesauce,3.33,['apple'],80,5,/recipes/food/views/three-apple-applesauce-350115
Three-Apple Applesauce,3.59,['apple'],95,19,/recipes/food/views/three-apple-applesauce-5789
Sufganiyot,3.64,['cinnamon' 'strawberry'],95,22,/recipes/food/views/sufganiyot-40003
Raspberry Granita,3.5700000000000003,['lemon' 'raspberry'],86,7,/recipes/food/views/raspberry-granita-4004
Chocolate Orange Turnovers,3.16,['chocolate' 'orange'],93,15,/recipes/food/views/chocolate-orange-turnovers-14615
Chocolate Roll with Cappuccino Cream,3.71,['chocolate' 'cinnamon' 'cocoa' 'coffee' 'vanilla'],88,19,/recipes/food/views/chocolate-roll-with-cappuccino-cream-11035
Chocolate Pastry Cream,2.17,['chocolate' 'cocoa'],25,6,/recipes/food/views/chocolate-pastry-cream-11008
Fruit-Filled Hamantaschen from Philadelphia,2.65,['apple' 'lemon' 'raisin' 'vanilla' 'walnut'],67,13,/recipes/food/views/fruit-filled-hamantaschen-from-philadelphia-40013
Pine Nut Crescents,3.29,['almond'],80,6,/recipes/food/views/pine-nut-crescents-4005
Blackberry Parfaits,3.0,['almond' 'blackberry' 'vanilla'],80,10,/recipes/food/views/blackberry-parfaits-1698
Cream Cheese and Jam Turnovers,2.0,['orange'],67,2,/recipes/food/views/cream-cheese-and-jam-turnovers-11572
Apricot Honey Cake,3.27,['apricot' 'cashew' 'honey' 'lemon' 'orange' 'rum'],87,52,/recipes/food/views/apricot-honey-cake-14601
Walnut-Raisin Cookies,3.67,['raisin' 'vanilla' 'walnut'],100,2,/recipes/food/views/walnut-raisin-cookies-4000
Butterscotch Banana Pie,3.2,['banana' 'vanilla'],78,9,/recipes/food/views/butterscotch-banana-pie-11450
Butterscotch Almond Cheesecake,3.6,['almond' 'vanilla' 'whiskey'],73,15,/recipes/food/views/butterscotch-almond-cheesecake-1824
Blueberry Sorbet and Pink Grapefruit Sorbet Coupe,3.7,['blueberry' 'vodka'],89,10,/recipes/food/views/blueberry-sorbet-and-pink-grapefruit-sorbet-coupe-1701
Lemon and Pistachio Praline Meringue Torte,3.4,['almond' 'chocolate' 'lemon' 'pistachio' 'vanilla'],78,9,/recipes/food/views/lemon-and-pistachio-praline-meringue-torte-446
Individual Gingerbreads,3.0,['allspice' 'cinnamon' 'ginger' 'nutmeg' 'vanilla'],67,3,/recipes/food/views/individual-gingerbreads-11484
Lemon Thumbprint Cookies,3.31,['lemon'],90,71,/recipes/food/views/lemon-thumbprint-cookies-101960
Cream Cheese Pie Topped with Peaches and Blackberries,3.0,['almond' 'blackberry' 'peach' 'vanilla'],76,19,/recipes/food/views/cream-cheese-pie-topped-with-peaches-and-blackberries-101954
Roasted Rhubarb Tarts with Strawberry Sauce,3.27,['rhubarb' 'strawberry'],75,9,/recipes/food/views/roasted-rhubarb-tarts-with-strawberry-sauce-106386
Ice Cream with Figs Poached in Port and Star Anise,4.0,['fig' 'lemon' 'vanilla'],0,0,/recipes/food/views/ice-cream-with-figs-poached-in-port-and-star-anise-106127
Pb & J Sandwich,2.33,"['banana' 'cherry' 'chocolate' 'cinnamon' 'maple' 'nutmeg' 'peanut'
 'strawberry' 'vanilla']",60,6,/recipes/food/views/pb-j-sandwich-101880
Roasted Pear and Cinnamon Clafouti,2.75,['cinnamon' 'maple' 'pear' 'vanilla'],83,6,/recipes/food/views/roasted-pear-and-cinnamon-clafouti-107530
Roasted Strawberries with Black Pepper,3.09,['pepper' 'strawberry'],89,10,/recipes/food/views/roasted-strawberries-with-black-pepper-101854
Pomegranate-Caramel Tart with Walnuts,3.5,['pomegranate' 'vanilla' 'walnut'],75,3,/recipes/food/views/pomegranate-caramel-tart-with-walnuts-108858
Chocolate-Cherry Ice Cream Tartufo,3.69,['almond' 'cherry' 'chocolate' 'vanilla'],100,9,/recipes/food/views/chocolate-cherry-ice-cream-tartufo-100504
Streusel Topped Pear and Blueberry Pie,3.55,['blueberry' 'orange' 'pear'],87,33,/recipes/food/views/streusel-topped-pear-and-blueberry-pie-102911
Apricot-Blackberry Cobbler,3.08,['apricot' 'blackberry' 'vanilla'],80,11,/recipes/food/views/apricot-blackberry-cobbler-2249
